x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
4.902353788,-12.56357551,4.902353788,-12.59355699,4.902353788,-12.60272883,4.902353788,-12.7228596,4.902353788,-12.70427601,4.902353788,-12.64886755,4.902353788,-12.75029982,4.902353788,-12.55370346,
4.902519707,-12.50455105,4.902519707,-12.64361613,4.902519707,-12.61812196,4.902519707,-12.70931873,4.902519707,-12.64754417,4.902519707,-12.60990257,4.902519707,-12.70669026,4.902519707,-12.5115499,
4.902685563,-12.55146825,4.902685563,-12.61790413,4.902685563,-12.64557553,4.902685563,-12.6396587,4.902685563,-12.60083567,4.902685563,-12.66629041,4.902685563,-12.71498741,4.902685563,-12.57776333,
4.902851356,-12.56927414,4.902851356,-12.58338431,4.902851356,-12.34068817,4.902851356,-12.62500542,4.902851356,-12.62428173,4.902851356,-12.65518683,4.902851356,-12.00205806,4.902851356,-12.6724188,
4.903017086,-12.48817957,4.903017086,-12.16820719,4.903017086,-11.44887147,4.903017086,-12.68107135,4.903017086,-12.60824061,4.903017086,-12.59158427,4.903017086,-10.8264002,4.903017086,-12.5886062,
4.903182752,-12.48853463,4.903182752,-12.19965955,4.903182752,-11.51713465,4.903182752,-12.69763348,4.903182752,-12.58872675,4.903182752,-12.53808262,4.903182752,-10.8975298,4.903182752,-12.61706313,
4.903348356,-12.64342384,4.903348356,-12.57378616,4.903348356,-12.48365528,4.903348356,-12.62464894,4.903348356,-12.58236249,4.903348356,-12.60931115,4.903348356,-12.26013528,4.903348356,-12.63844857,
4.903513896,-12.62480286,4.903513896,-12.70105786,4.903513896,-12.63167061,4.903513896,-12.59214026,4.903513896,-12.57367027,4.903513896,-12.61502555,4.903513896,-12.64676634,4.903513896,-12.63647568,
4.903679373,-12.57901658,4.903679373,-12.6749976,4.903679373,-12.65611205,4.903679373,-12.64107195,4.903679373,-12.48850037,4.903679373,-12.61762498,4.903679373,-12.72902127,4.903679373,-12.57610552,
4.903844787,-12.59769381,4.903844787,-12.64213805,4.903844787,-12.62158752,4.903844787,-12.63644694,4.903844787,-12.52567264,4.903844787,-12.6140849,4.903844787,-12.69079723,4.903844787,-12.61823067,
4.904010138,-12.55784418,4.904010138,-12.66643932,4.904010138,-12.64573223,4.904010138,-12.68265069,4.904010138,-12.54035781,4.904010138,-12.674055,4.904010138,-12.63234983,4.904010138,-12.62009332,
4.904175426,-12.46108883,4.904175426,-12.65579512,4.904175426,-12.71743082,4.904175426,-12.66204971,4.904175426,-12.52465761,4.904175426,-12.61019688,4.904175426,-12.66875668,4.904175426,-12.64502608,
4.904340651,-12.47454079,4.904340651,-12.71303206,4.904340651,-12.69700926,4.904340651,-12.61595826,4.904340651,-12.5406828,4.904340651,-12.62875571,4.904340651,-12.72520953,4.904340651,-12.68622828,
4.904505814,-12.54005668,4.904505814,-12.74763309,4.904505814,-12.71342617,4.904505814,-12.61098054,4.904505814,-12.55523568,4.904505814,-12.64161843,4.904505814,-12.68074969,4.904505814,-12.68809371,
4.904670913,-12.59211522,4.904670913,-12.69481752,4.904670913,-12.65670475,4.904670913,-12.64809945,4.904670913,-12.55692921,4.904670913,-12.67036464,4.904670913,-12.60043942,4.904670913,-12.66570197,
4.90483595,-12.59632008,4.90483595,-12.61539252,4.90483595,-12.57160702,4.90483595,-12.7352061,4.90483595,-12.57130808,4.90483595,-12.66647519,4.90483595,-12.63428471,4.90483595,-12.63614466,
4.905000924,-12.56699962,4.905000924,-12.6362322,4.905000924,-12.62310036,4.905000924,-12.72928294,4.905000924,-12.58967472,4.905000924,-12.64142328,4.905000924,-12.73680292,4.905000924,-12.64159936,
4.905165836,-12.51510106,4.905165836,-12.64230275,4.905165836,-12.63800774,4.905165836,-12.69583531,4.905165836,-12.59261072,4.905165836,-12.65467239,4.905165836,-12.71479077,4.905165836,-12.62592459,
4.905330685,-12.45480775,4.905330685,-12.60311986,4.905330685,-12.60492082,4.905330685,-12.74269842,4.905330685,-12.60442543,4.905330685,-12.6596837,4.905330685,-12.63415514,4.905330685,-12.65320288,
4.905495471,-12.46749048,4.905495471,-12.6363492,4.905495471,-12.58999372,4.905495471,-12.75344789,4.905495471,-12.57295956,4.905495471,-12.59974381,4.905495471,-12.66444931,4.905495471,-12.70077375,
4.905660195,-12.50793499,4.905660195,-12.66652236,4.905660195,-12.59940011,4.905660195,-12.7384135,4.905660195,-12.56128246,4.905660195,-12.6126428,4.905660195,-12.67430043,4.905660195,-12.66753386,
4.905824856,-12.54870339,4.905824856,-12.67063199,4.905824856,-12.62045422,4.905824856,-12.76794691,4.905824856,-12.56051215,4.905824856,-12.67296815,4.905824856,-12.63445523,4.905824856,-12.64855238,
4.905989455,-12.5321617,4.905989455,-12.62394406,4.905989455,-12.6104934,4.905989455,-12.69019925,4.905989455,-12.54715622,4.905989455,-12.61576184,4.905989455,-12.62649726,4.905989455,-12.60094968,
4.906153992,-12.54988501,4.906153992,-12.66941358,4.906153992,-12.55857797,4.906153992,-12.6780218,4.906153992,-12.52505129,4.906153992,-12.57637344,4.906153992,-12.63691446,4.906153992,-12.65528011,
4.906318466,-12.57992853,4.906318466,-12.70759976,4.906318466,-12.60307751,4.906318466,-12.67070693,4.906318466,-12.53453258,4.906318466,-12.5985129,4.906318466,-12.7131809,4.906318466,-12.64768372,
4.906482878,-12.5766159,4.906482878,-12.65257188,4.906482878,-12.6372313,4.906482878,-12.68125971,4.906482878,-12.57579749,4.906482878,-12.59102621,4.906482878,-12.73910031,4.906482878,-12.63080122,
4.906647228,-12.6248138,4.906647228,-12.59473564,4.906647228,-12.58679158,4.906647228,-12.68967136,4.906647228,-12.54555306,4.906647228,-12.60953316,4.906647228,-12.69372318,4.906647228,-12.65537922,
4.906811516,-12.72434523,4.906811516,-12.574479,4.906811516,-12.60911771,4.906811516,-12.73058632,4.906811516,-12.6091405,4.906811516,-12.60459598,4.906811516,-12.55706318,4.906811516,-12.6484615,
4.906975741,-12.71332383,4.906975741,-12.65457993,4.906975741,-12.61643967,4.906975741,-12.72490317,4.906975741,-12.59038964,4.906975741,-12.60653869,4.906975741,-12.63841657,4.906975741,-12.63118933,
4.907139905,-12.72063434,4.907139905,-12.64422105,4.907139905,-12.49749735,4.907139905,-12.72130789,4.907139905,-12.5361072,4.907139905,-12.62608452,4.907139905,-12.65264208,4.907139905,-12.6170516,
4.907304006,-12.6360657,4.907304006,-12.61767125,4.907304006,-12.54825847,4.907304006,-12.6808917,4.907304006,-12.56319616,4.907304006,-12.69454797,4.907304006,-12.59541067,4.907304006,-12.57815187,
4.907468046,-12.69165514,4.907468046,-12.59440083,4.907468046,-12.59823851,4.907468046,-12.69295251,4.907468046,-12.5483669,4.907468046,-12.66127812,4.907468046,-12.57970439,4.907468046,-12.59753735,
4.907632023,-12.61089192,4.907632023,-12.59527511,4.907632023,-12.64920277,4.907632023,-12.69861853,4.907632023,-12.498545,4.907632023,-12.64074232,4.907632023,-12.60883576,4.907632023,-12.56557775,
4.907795939,-12.55996332,4.907795939,-12.63258421,4.907795939,-12.65064359,4.907795939,-12.69163776,4.907795939,-12.60313439,4.907795939,-12.66885053,4.907795939,-12.65111272,4.907795939,-12.58614962,
4.907959793,-12.56079985,4.907959793,-12.70356995,4.907959793,-12.6030937,4.907959793,-12.64606299,4.907959793,-12.57522168,4.907959793,-12.72754689,4.907959793,-12.63728155,4.907959793,-12.63597677,
4.908123585,-12.55601535,4.908123585,-12.58910874,4.908123585,-12.64891855,4.908123585,-12.60214095,4.908123585,-12.48567198,4.908123585,-12.65217414,4.908123585,-12.64267868,4.908123585,-12.62459277,
4.908287315,-12.63906012,4.908287315,-12.59728479,4.908287315,-12.69891775,4.908287315,-12.6341162,4.908287315,-12.52910184,4.908287315,-12.72253904,4.908287315,-12.62636925,4.908287315,-12.70538442,
4.908450984,-12.57705849,4.908450984,-12.66224935,4.908450984,-12.64139629,4.908450984,-12.63833688,4.908450984,-12.61179857,4.908450984,-12.63515249,4.908450984,-12.72270362,4.908450984,-12.67519382,
4.90861459,-12.6085755,4.90861459,-12.59206566,4.90861459,-12.55945612,4.90861459,-12.73034806,4.90861459,-12.57982666,4.90861459,-12.64744505,4.90861459,-12.68767667,4.90861459,-12.58878589,
4.908778136,-12.53715536,4.908778136,-12.61713763,4.908778136,-12.61234216,4.908778136,-12.71750599,4.908778136,-12.59132133,4.908778136,-12.65658756,4.908778136,-12.71126663,4.908778136,-12.62493121,
4.908941619,-12.55122921,4.908941619,-12.5661367,4.908941619,-12.66160585,4.908941619,-12.68281524,4.908941619,-12.64013398,4.908941619,-12.678444,4.908941619,-12.76153899,4.908941619,-12.64249472,
4.909105042,-12.60003351,4.909105042,-12.56675772,4.909105042,-12.56685897,4.909105042,-12.66337898,4.909105042,-12.59814508,4.909105042,-12.61617912,4.909105042,-12.69263,4.909105042,-12.65580978,
4.909268402,-12.6347621,4.909268402,-12.64328616,4.909268402,-12.55247332,4.909268402,-12.68945941,4.909268402,-12.58543244,4.909268402,-12.6158112,4.909268402,-12.71693587,4.909268402,-12.64106189,
4.909431702,-12.58199966,4.909431702,-12.68833175,4.909431702,-12.61149945,4.909431702,-12.68349179,4.909431702,-12.55596885,4.909431702,-12.60839284,4.909431702,-12.72673258,4.909431702,-12.59110162,
4.90959494,-12.56732801,4.90959494,-12.69802495,4.90959494,-12.62789986,4.90959494,-12.66266069,4.90959494,-12.64493992,4.90959494,-12.60187488,4.90959494,-12.62242243,4.90959494,-12.58751145,
4.909758116,-12.58512266,4.909758116,-12.65475313,4.909758116,-12.76931191,4.909758116,-12.68454252,4.909758116,-12.67933023,4.909758116,-12.61208469,4.909758116,-12.58265479,4.909758116,-12.58924864,
4.909921231,-12.56124528,4.909921231,-12.59680761,4.909921231,-12.77279307,4.909921231,-12.6478361,4.909921231,-12.66915132,4.909921231,-12.57826373,4.909921231,-12.65374042,4.909921231,-12.59598848,
4.910084286,-12.5797013,4.910084286,-12.61491204,4.910084286,-12.69759857,4.910084286,-12.64431669,4.910084286,-12.74610167,4.910084286,-12.58258223,4.910084286,-12.67887514,4.910084286,-12.60081605,
4.910247278,-12.57824993,4.910247278,-12.63301462,4.910247278,-12.66691767,4.910247278,-12.62265615,4.910247278,-12.63525126,4.910247278,-12.61735338,4.910247278,-12.70513336,4.910247278,-12.60153461,
4.91041021,-12.56961076,4.91041021,-12.52666249,4.91041021,-12.66186242,4.91041021,-12.64774564,4.91041021,-12.60920314,4.91041021,-12.68102495,4.91041021,-12.69174456,4.91041021,-12.57706966,
4.910573081,-12.54353318,4.910573081,-12.55670232,4.910573081,-12.643146,4.910573081,-12.68919235,4.910573081,-12.62583749,4.910573081,-12.58915234,4.910573081,-12.63669708,4.910573081,-12.64391549,
4.91073589,-12.50299535,4.91073589,-12.62707612,4.91073589,-12.60787667,4.91073589,-12.69059238,4.91073589,-12.58410032,4.91073589,-12.56922511,4.91073589,-12.64238059,4.91073589,-12.61961384,
4.910898639,-12.48005143,4.910898639,-12.57028624,4.910898639,-12.60834341,4.910898639,-12.66776334,4.910898639,-12.52265205,4.910898639,-12.65703707,4.910898639,-12.60779564,4.910898639,-12.66136647,
4.911061326,-12.51756707,4.911061326,-12.62358132,4.911061326,-12.58193757,4.911061326,-12.69526211,4.911061326,-12.58686398,4.911061326,-12.70887091,4.911061326,-12.61381765,4.911061326,-12.63389412,
4.911223953,-12.62941283,4.911223953,-12.6889131,4.911223953,-12.59382,4.911223953,-12.72434431,4.911223953,-12.69879917,4.911223953,-12.65730074,4.911223953,-12.66528388,4.911223953,-12.62893938,
4.911386519,-12.62747287,4.911386519,-12.68904342,4.911386519,-12.61303033,4.911386519,-12.61613606,4.911386519,-12.70139476,4.911386519,-12.61808459,4.911386519,-12.6858431,4.911386519,-12.6702864,
4.911549024,-12.62392278,4.911549024,-12.68479202,4.911549024,-12.61930163,4.911549024,-12.61129506,4.911549024,-12.56605246,4.911549024,-12.61282565,4.911549024,-12.73266798,4.911549024,-12.64036469,
4.911711468,-12.56006991,4.911711468,-12.66753028,4.911711468,-12.62252511,4.911711468,-12.69967167,4.911711468,-12.5507173,4.911711468,-12.62433298,4.911711468,-12.70356782,4.911711468,-12.64502876,
4.911873851,-12.55892112,4.911873851,-12.58535996,4.911873851,-12.56916091,4.911873851,-12.73430512,4.911873851,-12.61482568,4.911873851,-12.51739734,4.911873851,-12.69162955,4.911873851,-12.63866511,
4.912036174,-12.53756148,4.912036174,-12.55342194,4.912036174,-12.58220065,4.912036174,-12.75819674,4.912036174,-12.5820502,4.912036174,-12.62730537,4.912036174,-12.66485844,4.912036174,-12.57746122,
4.912198436,-12.52105067,4.912198436,-12.59602936,4.912198436,-12.57779638,4.912198436,-12.69301314,4.912198436,-12.59270501,4.912198436,-12.73144472,4.912198436,-12.67274248,4.912198436,-12.57580598,
4.912360638,-12.6517796,4.912360638,-12.61104276,4.912360638,-12.5800742,4.912360638,-12.71197895,4.912360638,-12.57688476,4.912360638,-12.64405106,4.912360638,-12.70608068,4.912360638,-12.64572855,
4.912522779,-12.6246055,4.912522779,-12.605818,4.912522779,-12.67344881,4.912522779,-12.71806895,4.912522779,-12.64619249,4.912522779,-12.61742327,4.912522779,-12.78379356,4.912522779,-12.66236697,
4.912684859,-12.61018625,4.912684859,-12.57327483,4.912684859,-12.71512708,4.912684859,-12.70037467,4.912684859,-12.59164626,4.912684859,-12.57153566,4.912684859,-12.71375291,4.912684859,-12.59361178,
4.912846879,-12.60553291,4.912846879,-12.54033822,4.912846879,-12.65348688,4.912846879,-12.75067302,4.912846879,-12.61822302,4.912846879,-12.60449692,4.912846879,-12.58799731,4.912846879,-12.56842303,
4.913008839,-12.63752795,4.913008839,-12.65076209,4.913008839,-12.57300861,4.913008839,-12.70279786,4.913008839,-12.60588134,4.913008839,-12.63017338,4.913008839,-12.64844713,4.913008839,-12.62227936,
4.913170738,-12.57604954,4.913170738,-12.64623934,4.913170738,-12.62856251,4.913170738,-12.67291655,4.913170738,-12.56938834,4.913170738,-12.62132861,4.913170738,-12.67456823,4.913170738,-12.7183569,
4.913332577,-12.6090435,4.913332577,-12.6828171,4.913332577,-12.67237854,4.913332577,-12.64711363,4.913332577,-12.62597199,4.913332577,-12.59155448,4.913332577,-12.69084288,4.913332577,-12.76396013,
4.913494355,-12.61867829,4.913494355,-12.67750044,4.913494355,-12.69963515,4.913494355,-12.65845186,4.913494355,-12.71766929,4.913494355,-12.61848899,4.913494355,-12.74992192,4.913494355,-12.61900133,
4.913656073,-12.62340065,4.913656073,-12.67197757,4.913656073,-12.69459296,4.913656073,-12.71271518,4.913656073,-12.71616731,4.913656073,-12.5946622,4.913656073,-12.65570708,4.913656073,-12.5974602,
4.913817731,-12.61728202,4.913817731,-12.686257,4.913817731,-12.72873572,4.913817731,-12.70178528,4.913817731,-12.61299909,4.913817731,-12.57346828,4.913817731,-12.69494069,4.913817731,-12.59643695,
4.913979329,-12.55314625,4.913979329,-12.67572973,4.913979329,-12.66738157,4.913979329,-12.6891333,4.913979329,-12.60234366,4.913979329,-12.55374612,4.913979329,-12.64301977,4.913979329,-12.61872061,
4.914140867,-12.6464864,4.914140867,-12.66223127,4.914140867,-12.6087983,4.914140867,-12.68761463,4.914140867,-12.61913132,4.914140867,-12.60704985,4.914140867,-12.63731672,4.914140867,-12.67118945,
4.914302345,-12.67777406,4.914302345,-12.65992487,4.914302345,-12.56507463,4.914302345,-12.62746595,4.914302345,-12.56095801,4.914302345,-12.60138846,4.914302345,-12.64809368,4.914302345,-12.66082943,
4.914463763,-12.62551751,4.914463763,-12.64932784,4.914463763,-12.54040768,4.914463763,-12.65044892,4.914463763,-12.63585037,4.914463763,-12.69048022,4.914463763,-12.65753428,4.914463763,-12.66093772,
4.914625121,-12.62522112,4.914625121,-12.58863031,4.914625121,-12.59926723,4.914625121,-12.72630108,4.914625121,-12.67892179,4.914625121,-12.63707135,4.914625121,-12.70449623,4.914625121,-12.60639192,
4.914786418,-12.59399637,4.914786418,-12.59753769,4.914786418,-12.5874137,4.914786418,-12.69841218,4.914786418,-12.70989276,4.914786418,-12.59319761,4.914786418,-12.65396463,4.914786418,-12.57764222,
4.914947656,-12.5493729,4.914947656,-12.62885312,4.914947656,-12.51050173,4.914947656,-12.66152617,4.914947656,-12.68012947,4.914947656,-12.59138726,4.914947656,-12.65636778,4.914947656,-12.65379215,
4.915108835,-12.57216457,4.915108835,-12.67104091,4.915108835,-12.57395993,4.915108835,-12.64677705,4.915108835,-12.62950896,4.915108835,-12.5980152,4.915108835,-12.65140613,4.915108835,-12.66372824,
4.915269953,-12.64481541,4.915269953,-12.76503713,4.915269953,-12.57898096,4.915269953,-12.67159118,4.915269953,-12.632703,4.915269953,-12.67789229,4.915269953,-12.59907346,4.915269953,-12.63103344,
4.915431011,-12.61057709,4.915431011,-12.66074393,4.915431011,-12.56046303,4.915431011,-12.7228256,4.915431011,-12.5898294,4.915431011,-12.66071507,4.915431011,-12.69810455,4.915431011,-12.62458351,
4.91559201,-12.63021183,4.91559201,-12.60712893,4.91559201,-12.59004,4.91559201,-12.65983996,4.91559201,-12.59841913,4.91559201,-12.64212302,4.91559201,-12.67546562,4.91559201,-12.64145665,
4.91575295,-12.57475123,4.91575295,-12.63403735,4.91575295,-12.5956088,4.91575295,-12.6847368,4.91575295,-12.68005085,4.91575295,-12.67088743,4.91575295,-12.64387715,4.91575295,-12.70256523,
4.915913829,-12.58887781,4.915913829,-12.65110588,4.915913829,-12.60142266,4.915913829,-12.71983228,4.915913829,-12.64873798,4.915913829,-12.71254001,4.915913829,-12.65913343,4.915913829,-12.73260064,
4.916074649,-12.58492172,4.916074649,-12.59436257,4.916074649,-12.58469117,4.916074649,-12.7083709,4.916074649,-12.64096523,4.916074649,-12.6682514,4.916074649,-12.70399851,4.916074649,-12.65000305,
4.91623541,-12.578463,4.91623541,-12.71022944,4.91623541,-12.62939488,4.91623541,-12.59465427,4.91623541,-12.5952677,4.91623541,-12.67553347,4.91623541,-12.67223075,4.91623541,-12.62677318,
4.916396111,-12.61377475,4.916396111,-12.6894147,4.916396111,-12.6892774,4.916396111,-12.63958293,4.916396111,-12.53122825,4.916396111,-12.6689138,4.916396111,-12.59762241,4.916396111,-12.68865081,
4.916556752,-12.5422235,4.916556752,-12.68360137,4.916556752,-12.65953344,4.916556752,-12.63814958,4.916556752,-12.56875405,4.916556752,-12.58007025,4.916556752,-12.66836221,4.916556752,-12.69084114,
4.916717334,-12.53369648,4.916717334,-12.65746337,4.916717334,-12.65168701,4.916717334,-12.66455007,4.916717334,-12.6305284,4.916717334,-12.56168934,4.916717334,-12.66657398,4.916717334,-12.61906352,
4.916877857,-12.5663701,4.916877857,-12.61434493,4.916877857,-12.62304715,4.916877857,-12.60242697,4.916877857,-12.54478119,4.916877857,-12.58619307,4.916877857,-12.61540105,4.916877857,-12.62714359,
4.917038321,-12.49528051,4.917038321,-12.63169982,4.917038321,-12.66121061,4.917038321,-12.60661022,4.917038321,-12.57126625,4.917038321,-12.55720588,4.917038321,-12.59913563,4.917038321,-12.61401271,
4.917198725,-12.54086581,4.917198725,-12.64668288,4.917198725,-12.63319896,4.917198725,-12.68126889,4.917198725,-12.60198478,4.917198725,-12.59623573,4.917198725,-12.60754547,4.917198725,-12.64110158,
4.91735907,-12.55586518,4.91735907,-12.65783938,4.91735907,-12.61393141,4.91735907,-12.70957643,4.91735907,-12.65144562,4.91735907,-12.55139066,4.91735907,-12.62068435,4.91735907,-12.61986343,
4.917519356,-12.63693493,4.917519356,-12.65279952,4.917519356,-12.62334473,4.917519356,-12.68622455,4.917519356,-12.58779764,4.917519356,-12.58198888,4.917519356,-12.62227988,4.917519356,-12.61173434,
